DateID,SupplierID,LeadTimeDays,DefectRatePercent,OnTimeDeliveryPercent,PurchaseOrderFulfillmentPercent
20240526,3,16,4.39,94.36,90.1
20240526,4,19,3.89,99.02,90.64
20240526,5,5,1.38,98.99,95.46
20240526,6,6,4.93,91.29,92.82
20240526,7,6,2.5,90.8,96.89
20240526,8,5,0.2,96.52,98.25
20240526,9,19,4.79,99.76,96.46
20240526,10,8,1.16,99.24,99.56
20240526,11,5,1.06,90.08,90.04
20240526,12,17,1.0,92.7,90.92
20240526,13,14,2.3,93.86,90.29
20240526,14,16,0.08,91.43,95.04
20240526,15,12,0.0,97.88,98.74
20240527,1,8,0.93,99.35,95.8
20240527,2,16,1.06,99.41,93.78
20240527,3,17,3.61,99.53,91.94
20240527,4,13,2.99,99.33,92.62
20240527,5,7,2.07,90.5,90.95
20240527,6,5,0.97,93.51,91.34
20240527,7,7,2.65,91.92,91.91
20240527,8,11,0.69,96.29,98.63
20240527,9,12,0.86,95.61,96.62
20240527,10,8,3.29,96.48,95.34
20240527,11,5,1.73,99.47,96.51
20240527,12,8,3.5,92.95,97.5
20240527,13,13,2.64,99.2,94.58
20240527,14,18,1.94,92.9,97.54
20240527,15,5,4.66,93.71,99.47
20240528,1,8,2.78,96.21,95.53
20240528,2,12,3.44,92.16,90.77
20240528,3,15,2.95,94.25,96.04
20240528,4,19,0.28,97.26,93.09
20240528,5,10,2.19,99.39,94.08
20240528,6,5,0.98,93.04,99.85
20240528,7,13,2.6,91.88,98.71
20240528,8,15,4.25,91.07,99.52
20240528,9,10,0.14,90.36,94.49
20240528,10,6,1.61,92.83,90.89
20240528,11,18,1.43,98.34,96.05
20240528,12,12,0.87,90.77,90.33
20240528,13,10,3.15,96.43,93.89
20240528,14,6,3.13,99.72,90.08
20240528,15,12,3.82,91.3,99.44
20240529,1,8,1.32,98.62,98.28
20240529,2,14,1.97,90.29,98.59
20240529,3,16,3.59,96.1,94.12
20240529,4,13,3.52,96.3,97.16
20240529,5,12,3.53,91.04,94.98
20240529,6,16,0.15,91.07,91.05
20240529,7,18,4.02,93.46,90.06
20240529,8,7,3.8,98.82,93.85
20240529,9,11,1.13,93.27,97.81
20240529,10,7,0.54,99.99,99.05
20240529,11,11,0.46,93.95,90.69
20240529,12,16,3.09,94.48,91.22
20240529,13,15,1.31,93.58,96.07
20240529,14,16,1.83,94.85,96.05
20240529,15,13,1.48,96.51,90.75
20240530,1,15,2.18,94.31,97.78
20240530,2,13,4.33,93.47,99.98
20240530,3,6,2.92,90.74,94.89
20240530,4,10,0.36,98.37,96.01
20240530,5,5,2.32,98.33,93.28
20240530,6,17,4.42,92.77,95.13
20240530,7,17,0.98,99.1,96.66
20240530,8,14,0.55,95.54,91.91
20240530,9,10,0.07,92.97,97.1
20240530,10,5,4.11,97.76,90.98
20240530,11,5,1.27,98.79,90.02
20240530,12,18,3.24,91.87,93.34
20240530,13,12,2.42,97.01,94.28
20240530,14,11,0.64,92.09,95.56
20240530,15,9,4.44,91.88,99.83
20240531,1,13,1.61,92.06,99.57
20240531,2,15,0.16,93.59,90.37
20240531,3,11,0.73,97.85,99.14
20240531,4,6,1.63,94.2,99.5
20240531,5,19,0.85,94.34,98.59
20240531,6,16,0.34,91.44,99.32
20240531,7,18,3.01,96.57,96.66
20240531,8,14,1.81,91.55,93.5
20240531,9,15,3.68,99.94,91.5
20240531,10,10,1.2,98.98,93.42
20240531,11,11,2.4,97.81,97.04
20240531,12,11,0.24,94.01,96.65
20240531,13,9,4.53,92.65,99.66
20240531,14,17,1.47,90.81,98.09
20240531,15,5,2.79,91.92,93.55
20240601,1,12,3.78,91.65,94.38
20240601,2,12,0.3,97.22,95.65
20240601,3,12,1.41,94.69,92.55
20240601,4,16,3.45,94.73,92.83
20240601,5,10,4.05,93.47,91.59
20240601,6,13,4.21,92.36,98.62
20240601,7,5,1.83,91.63,97.56
20240601,8,8,4.66,96.4,93.76
20240601,9,16,4.99,99.7,91.76
20240601,10,16,0.01,97.72,96.48
20240601,11,9,4.65,93.29,94.75
20240601,12,15,0.82,90.66,91.1
20240601,13,10,2.65,97.3,95.76
20240601,14,13,1.07,96.21,99.92
20240601,15,17,0.96,91.79,93.9
20240602,1,10,3.0,99.02,95.96
20240602,2,16,4.98,97.84,97.63
20240602,3,19,2.16,93.43,96.22
20240602,4,8,3.92,93.57,92.13
20240602,5,5,4.1,90.25,92.82
20240602,6,13,4.71,94.31,95.78
20240602,7,19,2.6,94.91,98.5
20240602,8,17,4.0,92.15,95.8
20240602,9,19,3.69,92.71,90.96
20240602,10,7,1.12,96.64,92.96
20240602,11,5,2.71,90.43,97.85
20240602,12,7,1.17,97.58,97.51
20240602,13,17,4.23,93.55,96.2
20240602,14,15,1.77,91.11,98.74
20240602,15,18,2.99,99.62,97.89
20240603,1,11,2.53,92.74,90.92
20240603,2,11,2.28,91.86,95.8
20240603,3,8,4.89,97.99,99.4
20240603,4,18,4.74,99.92,90.53
20240603,5,7,4.13,97.45,96.3
20240603,6,9,4.18,92.72,96.5
20240603,7,11,2.72,99.56,98.98
20240603,8,16,2.8,98.27,98.48
20240603,9,10,3.41,99.5,94.92
20240603,10,7,1.43,98.77,91.84
20240603,11,16,4.01,93.1,99.31
20240603,12,13,2.77,96.48,91.26
20240603,13,19,3.41,98.59,94.85
20240603,14,18,1.58,95.42,92.66
20240603,15,6,3.06,94.45,99.7
20240604,1,8,4.54,95.21,94.97
20240604,2,15,3.91,93.64,93.93
20240604,3,12,1.87,97.35,90.19
20240604,4,5,0.53,90.24,90.73
20240604,5,10,1.52,99.25,99.35
20240604,6,15,3.44,91.67,97.97
20240604,7,14,3.68,93.19,90.64
20240604,8,17,3.19,98.64,97.48
20240604,9,5,4.3,97.78,91.0
20240604,10,6,2.69,93.45,99.74
20240604,11,9,3.66,95.4,98.06
20240604,12,5,4.26,96.11,97.85
20240604,13,8,1.63,95.9,98.95
20240604,14,18,4.47,93.21,90.59
20240604,15,17,1.94,96.45,96.43
20240605,1,17,2.33,98.57,96.1
20240605,2,5,2.62,93.85,93.18
20240605,3,7,1.48,94.85,94.11
20240605,4,19,2.64,95.82,93.14
20240605,5,8,3.01,97.59,95.57
20240605,6,18,2.56,96.98,97.14
20240605,7,11,1.92,99.08,97.2
20240605,8,10,0.4,96.82,92.25
20240605,9,10,0.92,99.89,93.57
20240605,10,11,2.53,97.18,99.36
20240605,11,19,3.35,95.62,92.1
20240605,12,14,1.33,99.62,97.4
20240605,13,15,1.24,92.72,93.8
20240605,14,19,4.62,95.86,95.59
20240605,15,11,0.32,93.59,94.63
20240606,1,16,1.1,93.23,92.11
20240606,2,11,4.16,96.08,90.05
20240606,3,14,3.6,91.12,98.55
20240606,4,11,1.78,93.43,90.72
20240606,5,7,4.84,94.32,94.22
20240606,6,8,4.8,97.37,94.58
20240606,7,12,1.88,91.18,98.04
20240606,8,11,3.31,97.06,94.72
20240606,9,7,1.55,95.39,98.27
20240606,10,7,3.01,95.07,96.72
20240606,11,12,1.77,96.11,98.29
20240606,12,15,3.35,90.42,94.75
20240606,13,14,3.42,99.68,99.84
20240606,14,14,1.81,94.36,99.38
20240606,15,6,4.88,97.06,95.58
20240607,1,12,4.22,90.15,97.35
20240607,2,12,3.18,90.05,96.33
20240607,3,9,3.66,92.8,95.19
20240607,4,19,1.75,92.85,97.49
20240607,5,11,4.79,95.48,94.42
20240607,6,10,1.0,91.08,98.81
20240607,7,8,1.16,96.91,95.56
20240607,8,17,2.63,96.02,95.63
20240607,9,14,3.89,94.88,98.28
20240607,10,8,2.65,91.52,91.54
20240607,11,8,4.91,90.99,97.48
20240607,12,14,2.1,92.8,97.25
20240607,13,9,2.24,96.98,92.07
20240607,14,8,2.15,98.54,99.69
20240607,15,16,1.95,95.72,97.73
20240608,1,18,0.01,96.19,90.61
20240608,2,17,0.88,92.28,97.45
20240608,3,8,3.54,91.28,96.92
20240608,4,10,3.94,90.82,99.59
20240608,5,12,1.92,93.99,94.44
20240608,6,18,1.32,96.41,90.52
20240608,7,15,3.85,90.27,94.78
20240608,8,7,0.73,94.56,96.11
20240608,9,11,3.45,99.98,95.95
20240608,10,18,3.32,98.46,93.25
20240608,11,18,3.63,95.9,99.12
20240608,12,8,4.99,94.38,95.59
20240608,13,10,0.02,93.82,95.68
20240608,14,16,1.87,96.21,94.33
20240608,15,7,2.51,92.47,93.56
20240609,1,19,3.03,99.72,91.94
20240609,2,7,4.03,93.91,93.45
20240609,3,9,3.54,97.17,97.54
20240609,4,12,1.85,99.02,94.44
20240609,5,8,1.01,92.67,92.54
20240609,6,5,0.82,93.99,97.87
20240609,7,13,4.57,90.07,99.15
20240609,8,19,0.01,91.46,90.66
20240609,9,13,4.92,97.77,97.53
20240609,10,7,4.89,90.13,93.98
20240609,11,17,4.84,98.83,98.91
20240609,12,13,2.54,93.92,98.24
20240609,13,17,0.83,94.55,94.93
20240609,14,7,1.26,92.3,94.96
20240609,15,13,4.22,96.17,95.59
20240610,1,15,4.77,96.98,96.63
20240610,2,12,1.21,95.19,90.94
20240610,3,7,4.74,93.82,93.59
20240610,4,5,0.08,98.17,91.6
20240610,5,12,2.09,96.25,90.69
20240610,6,11,2.64,95.51,96.64
20240610,7,8,4.66,94.44,95.82
20240610,8,12,3.03,90.34,93.28
20240610,9,11,1.16,92.6,92.07
20240610,10,7,4.67,97.21,98.75
20240610,11,6,2.58,91.53,90.52
20240610,12,15,4.73,97.21,95.42
20240610,13,6,4.1,96.99,95.48
20240610,14,16,2.05,95.09,94.22
20240610,15,12,4.36,97.64,95.69
20240611,1,8,4.13,94.03,99.88
20240611,2,14,2.51,98.76,98.26
20240611,3,8,3.32,97.67,92.77
20240611,4,19,4.16,93.36,91.79
20240611,5,11,2.88,93.14,96.7
20240611,6,11,1.12,95.4,91.79
20240611,7,5,2.92,94.74,97.14
20240611,8,18,2.3,91.06,99.75
20240611,9,19,1.78,90.88,93.02
20240611,10,15,1.25,97.08,95.51
20240611,11,17,2.13,95.85,94.7
20240611,12,15,4.36,95.15,92.66
20240611,13,15,4.4,94.69,94.73
20240611,14,18,2.29,91.81,92.25
20240611,15,8,0.7,98.82,91.46
20240612,1,14,0.89,90.2,91.65
20240612,2,17,2.07,90.68,90.19
20240612,3,14,3.77,93.78,91.36
20240612,4,16,0.95,96.01,97.97
20240612,5,5,4.08,91.46,93.58
20240612,6,9,4.83,91.16,91.07
20240612,7,12,0.44,95.59,95.36
20240612,8,7,0.47,93.44,93.12
20240612,9,15,4.27,98.43,98.49
20240612,10,11,3.31,91.72,98.73
20240612,11,17,0.62,92.62,94.52
20240612,12,19,3.18,92.95,90.8
20240612,13,11,3.1,97.53,97.58
20240612,14,18,0.62,91.63,90.47
20240612,15,6,3.37,91.48,90.76
20240613,1,10,3.69,95.83,97.71
20240613,2,11,1.73,90.97,94.05
20240613,3,19,2.75,91.95,93.38
20240613,4,6,1.3,95.77,92.17
20240613,5,9,4.89,95.61,96.22
20240613,6,7,1.85,99.5,91.84
20240613,7,9,0.91,99.67,90.34
20240613,8,11,4.01,97.26,98.07
20240613,9,18,2.52,91.25,90.34
20240613,10,11,0.04,94.45,92.16
20240613,11,11,4.72,91.86,96.71
20240613,12,6,4.81,99.94,98.27
20240613,13,6,4.69,94.05,95.79
20240613,14,11,3.24,98.31,96.53
20240613,15,17,0.52,95.84,90.03
20240614,1,6,4.02,93.21,98.36
20240614,2,6,1.18,97.94,93.4
20240614,3,12,0.93,98.73,95.28
20240614,4,7,1.05,98.75,95.22
20240614,5,5,1.9,99.16,91.01
20240614,6,6,0.24,94.39,98.71
20240614,7,19,2.65,93.16,93.61
20240614,8,7,0.33,98.9,92.47
20240614,9,5,1.78,95.79,91.36
20240614,10,14,3.32,93.27,92.78
20240614,11,9,3.29,99.12,93.45
20240614,12,14,3.24,98.75,96.65
20240614,13,17,0.43,99.83,98.46
20240614,14,19,0.7,91.42,93.79
20240614,15,14,4.62,92.28,92.21
20240615,1,13,4.79,93.98,92.43
20240615,2,14,4.68,92.14,96.48
20240615,3,9,2.79,98.77,91.44
20240615,4,19,3.37,98.86,94.16
20240615,5,17,3.55,92.74,91.96
20240615,6,16,1.74,98.84,98.24
20240615,7,12,1.49,93.71,93.61
20240615,8,16,2.57,90.56,95.77
20240615,9,11,3.47,98.5,90.24
20240615,10,16,0.38,96.09,90.29
20240615,11,17,1.15,90.88,90.59
20240615,12,6,0.21,97.24,93.14
20240615,13,13,3.42,95.93,99.25
20240615,14,13,1.82,96.51,93.64
20240615,15,7,3.56,91.16,97.38
20240616,1,12,0.13,93.6,97.92
20240616,2,8,4.09,90.21,92.37
20240616,3,7,3.49,93.92,93.82
20240616,4,15,0.98,99.85,92.6
20240616,5,7,1.32,92.68,95.65
20240616,6,9,1.85,93.44,90.62
20240616,7,15,4.28,98.6,96.56
20240616,8,17,3.8,92.68,90.01
20240616,9,19,4.17,98.01,92.28
20240616,10,13,1.65,90.22,95.86
20240616,11,6,4.09,94.95,94.87
20240616,12,14,3.48,95.65,90.15
20240616,13,14,3.19,96.7,99.7
20240616,14,18,2.82,92.21,98.7
20240616,15,13,4.44,99.7,96.17
20240617,1,14,2.48,95.83,97.23
20240617,2,19,0.28,97.73,98.12
20240617,3,7,3.75,97.12,98.79
20240617,4,15,0.36,96.6,98.63
20240617,5,11,3.6,96.48,91.54
20240617,6,15,4.72,97.19,97.89
20240617,7,15,4.86,91.59,91.26
20240617,8,9,0.84,98.71,96.6
20240617,9,12,2.31,99.12,99.11
20240617,10,9,1.88,99.81,90.46
20240617,11,8,1.95,98.66,94.21
20240617,12,17,2.64,90.41,94.01
20240617,13,16,1.33,96.5,96.51
20240617,14,10,4.4,90.87,96.46
20240617,15,10,1.25,96.06,98.82
20240618,1,14,0.75,97.87,97.47
20240618,2,10,1.95,95.56,90.22
20240618,3,18,0.31,96.8,96.18
20240618,4,15,0.42,92.88,97.07
20240618,5,6,2.16,96.83,98.83
20240618,6,17,2.86,99.85,96.88
20240618,7,19,1.8,96.74,91.59
20240618,8,10,1.26,99.06,94.55
20240618,9,14,0.98,94.06,99.95
20240618,10,8,2.0,90.9,94.08
20240618,11,6,3.17,97.43,93.75
20240618,12,16,4.83,96.81,97.35
20240618,13,17,3.45,90.14,99.28
20240618,14,17,3.52,97.56,92.09
20240618,15,11,1.28,92.75,96.34
20240619,1,19,4.48,90.46,97.28
20240619,2,11,3.85,90.02,90.8
20240619,3,6,0.85,91.1,92.08
20240619,4,5,1.59,91.53,93.2
20240619,5,11,1.37,90.22,98.41
20240619,6,17,0.27,92.37,91.1
20240619,7,12,2.81,98.05,93.33
20240619,8,9,3.89,96.61,93.78
20240619,9,19,0.67,93.09,95.19
20240619,10,15,4.56,91.21,90.94
20240619,11,9,2.8,92.79,99.98
20240619,12,9,4.25,99.82,95.38
20240619,13,6,2.48,99.64,94.97
20240619,14,12,0.07,99.38,96.95
20240619,15,18,1.06,91.98,97.84
20240620,1,14,1.16,96.99,91.39
20240620,2,14,3.36,94.85,94.53
20240620,3,18,4.13,99.87,98.05
20240620,4,19,2.8,95.39,96.62
20240620,5,19,1.71,94.15,92.33
20240620,6,14,0.87,95.66,96.94
20240620,7,12,0.66,94.26,99.64
20240620,8,16,2.22,98.36,97.74
20240620,9,13,4.58,98.08,90.15
20240620,10,11,1.17,91.66,92.46
20240620,11,12,1.9,97.19,95.05
20240620,12,17,1.63,94.63,91.66
20240620,13,17,1.62,92.5,94.85
20240620,14,17,3.94,96.7,97.01
20240620,15,10,1.82,98.01,98.57
20240621,1,9,2.76,92.68,91.68
20240621,2,9,2.68,93.42,96.31
20240621,3,14,0.2,93.37,91.12
20240621,4,10,3.74,91.08,93.86
20240621,5,14,0.26,90.15,92.51
20240621,6,10,2.46,96.5,91.73
20240621,7,13,2.57,99.35,90.29
20240621,8,9,0.77,90.1,92.86
20240621,9,15,1.14,97.96,95.4
20240621,10,10,4.44,92.04,98.48
20240621,11,6,4.63,96.98,98.17
20240621,12,16,4.22,93.01,92.31
20240621,13,13,3.45,92.13,90.47
20240621,14,16,0.36,90.81,98.81
20240621,15,13,0.08,98.71,93.71
20240622,1,6,3.5,93.16,92.61
20240622,2,14,4.46,99.02,95.67
20240622,3,7,4.43,99.86,91.18
20240622,4,8,0.96,97.99,92.47
20240622,5,16,2.77,94.63,97.3
20240622,6,18,3.81,98.88,93.25
20240622,7,10,2.49,91.66,98.04
20240622,8,13,2.06,98.6,98.88
20240622,9,15,2.42,94.67,92.48
20240622,10,15,2.89,97.57,96.02
20240622,11,18,2.3,90.22,92.15
20240622,12,5,0.04,97.11,94.11
20240622,13,8,0.79,98.31,98.62
20240622,14,6,3.37,90.29,93.91
20240622,15,17,4.25,99.33,99.73
20240623,1,6,1.85,94.79,99.53
20240623,2,6,4.17,90.31,94.42
20240623,3,10,1.21,92.44,97.37
20240623,4,7,3.42,95.31,91.81
20240623,5,14,4.99,90.18,91.55
20240623,6,10,1.86,96.88,99.43
20240623,7,18,3.07,99.87,91.42
20240623,8,5,1.38,99.99,90.2
20240623,9,13,2.77,97.9,98.43
20240623,10,10,2.07,97.3,98.23
20240623,11,13,2.44,91.14,92.72
20240623,12,15,0.15,92.77,94.2
20240623,13,5,4.43,92.55,97.34
20240623,14,10,3.12,92.23,95.83
20240623,15,11,4.0,94.8,95.79
20240624,1,17,0.26,94.71,97.93
20240624,2,14,4.27,90.07,90.08
20240624,3,11,3.56,92.8,96.05
20240624,4,12,1.45,97.25,94.8
20240624,5,16,3.58,93.85,96.53
20240624,6,11,1.05,93.12,99.48
20240624,7,19,0.8,99.35,98.79
20240624,8,19,1.64,91.93,96.56
20240624,9,16,3.66,96.71,90.97
20240624,10,17,2.23,97.18,90.19
20240624,11,15,2.46,96.34,93.55
20240624,12,15,1.86,94.67,90.94
20240624,13,6,4.79,94.38,98.78
20240624,14,13,3.21,95.7,92.32
20240624,15,16,3.11,94.75,96.58
20240625,1,14,1.24,97.58,90.19
20240625,2,7,3.03,91.67,93.58
20240625,3,8,4.39,91.35,96.48
20240625,4,17,3.89,90.66,90.47
20240625,5,9,1.15,96.05,99.56
20240625,6,19,4.24,97.66,90.02
20240625,7,9,0.72,94.19,99.26
20240625,8,16,3.07,93.1,95.51
20240625,9,9,3.41,96.6,92.1
20240625,10,10,3.65,91.26,95.06
20240625,11,17,4.76,90.31,97.26
20240625,12,14,2.0,99.58,94.66
20240625,13,13,4.14,90.01,93.05
20240625,14,13,0.95,98.76,93.76
20240625,15,7,3.8,99.37,95.66
20240626,1,16,0.65,91.86,90.32
20240626,2,13,1.68,92.96,97.14
20240626,3,17,3.89,98.46,94.9
20240626,4,8,1.6,99.75,98.42
20240626,5,6,4.78,97.47,91.86
20240626,6,11,2.6,90.57,97.45
20240626,7,9,2.97,92.08,99.12
20240626,8,6,4.21,97.35,99.61
20240626,9,12,2.7,95.4,97.24
20240626,10,5,2.1,94.26,90.58
20240626,11,14,1.13,97.88,94.38
20240626,12,7,3.98,97.07,99.07
20240626,13,17,3.31,94.53,93.32
20240626,14,7,3.41,98.15,96.02
20240626,15,16,1.73,95.52,95.06
20240627,1,13,1.27,98.86,92.8
20240627,2,15,1.25,98.38,90.33
20240627,3,19,4.77,91.12,95.33
20240627,4,18,1.32,97.08,94.06
20240627,5,5,3.62,93.83,98.98
20240627,6,13,4.32,95.25,91.89
20240627,7,13,1.97,99.68,90.96
20240627,8,11,4.57,91.34,93.67
20240627,9,17,0.48,99.31,94.46
20240627,10,17,0.12,97.29,98.5
20240627,11,12,3.67,97.51,91.62
20240627,12,17,2.49,92.12,93.25
20240627,13,5,2.02,96.27,91.56
20240627,14,15,4.95,96.5,98.1
20240627,15,14,1.41,95.46,90.91
20240628,1,11,1.79,93.01,91.82
20240628,2,8,0.4,94.5,96.84
20240628,3,16,1.71,91.83,94.39
20240628,4,16,0.97,94.81,97.18
20240628,5,14,3.21,92.24,90.64
20240628,6,6,0.79,96.0,98.03
20240628,7,13,4.04,91.31,99.68
20240628,8,10,2.21,91.45,96.53
20240628,9,10,3.78,96.13,99.69
20240628,10,14,1.84,93.47,92.58
20240628,11,12,0.26,97.97,91.23
20240628,12,16,2.58,98.33,91.16
20240628,13,5,3.38,98.29,99.32
20240628,14,9,4.58,96.43,97.56
20240628,15,17,3.41,98.78,94.34
20240629,1,8,2.13,92.07,98.3
20240629,2,13,4.33,99.95,95.11
20240629,3,14,0.94,96.7,94.4
20240629,4,15,0.47,92.39,96.39
20240629,5,11,3.67,96.35,94.68
20240629,6,10,3.07,96.84,90.25
20240629,7,12,4.89,93.61,94.5
20240629,8,13,0.22,91.49,92.62
20240629,9,16,2.85,99.51,97.03
20240629,10,17,0.07,91.94,98.39
20240629,11,16,4.36,93.23,99.82
20240629,12,19,2.31,92.37,90.94
20240629,13,13,2.35,94.65,94.38
20240629,14,13,3.13,95.26,99.62
20240629,15,18,4.27,97.53,95.72
20240630,1,8,1.34,96.53,97.77
20240630,2,14,1.93,98.4,97.42
20240630,3,17,2.13,94.43,92.82
20240630,4,15,0.12,97.3,92.39
20240630,5,19,2.6,90.5,91.97
20240630,6,17,2.69,98.71,91.23
20240630,7,14,3.65,92.67,91.71
20240630,8,7,4.78,97.18,95.32
20240630,9,8,4.55,96.97,99.71
20240630,10,16,4.88,95.97,95.99
20240630,11,8,4.62,98.36,93.66
20240630,12,7,3.49,92.91,94.4
20240630,13,13,4.34,93.26,90.23
20240630,14,16,1.82,97.63,90.44
20240630,15,12,4.12,94.7,99.33
20240701,1,7,3.1,95.81,98.81
20240701,2,12,1.98,97.92,92.56
20240701,3,8,2.81,90.48,93.42
20240701,4,14,0.72,96.22,91.84
20240701,5,15,0.42,99.66,97.54
20240701,6,6,4.46,95.61,91.29
20240701,7,14,1.91,96.09,94.92
20240701,8,7,1.0,90.83,97.21
20240701,9,5,0.73,91.27,92.97
20240701,10,17,0.74,99.62,97.31
20240701,11,5,2.44,94.18,95.33
20240701,12,13,0.43,96.2,96.03
20240701,13,10,3.11,98.65,92.89
20240701,14,9,2.47,91.4,92.04
20240701,15,13,0.53,93.88,94.36
20240702,1,13,2.44,92.14,90.28
20240702,2,18,3.38,98.85,90.11
20240702,3,8,2.58,97.33,98.76
20240702,4,18,0.69,99.91,99.85
20240702,5,14,2.41,93.27,91.12
20240702,6,9,1.16,94.85,98.54
20240702,7,12,0.38,92.28,91.2
20240702,8,13,3.93,94.78,96.64
20240702,9,9,0.1,97.53,93.65
20240702,10,18,1.6,97.03,95.03
20240702,11,14,2.64,90.03,93.63
20240702,12,11,4.62,97.29,91.13
20240702,13,12,1.08,98.45,96.95
20240702,14,7,2.57,96.99,99.18
20240702,15,18,3.59,92.83,99.15
20240703,1,10,3.75,96.66,94.54
20240703,2,9,1.05,90.02,91.46
20240703,3,17,2.25,95.2,90.36
20240703,4,18,3.26,95.3,90.77
20240703,5,9,0.37,97.27,91.56
20240703,6,7,3.37,97.13,97.48
20240703,7,5,1.04,91.26,94.93
20240703,8,5,4.54,95.92,96.12
20240703,9,15,1.85,96.91,91.8
20240703,10,10,0.65,93.06,99.76
20240703,11,15,3.04,92.86,94.06
20240703,12,15,0.11,97.51,94.93
20240703,13,6,2.36,90.16,91.93
20240703,14,18,3.23,93.81,97.46
20240703,15,14,0.96,91.32,96.49
20240704,1,16,4.22,95.02,90.28
20240704,2,10,2.13,99.24,99.98
20240704,3,14,1.99,94.17,91.95
20240704,4,10,1.09,98.69,96.98
20240704,5,19,4.4,93.42,91.56
20240704,6,9,3.18,99.03,94.1
20240704,7,11,3.07,96.32,93.29
20240704,8,5,3.83,96.0,98.55
20240704,9,6,1.53,97.97,93.8
20240704,10,19,1.25,98.3,99.42
20240704,11,11,1.25,94.78,95.23
20240704,12,18,2.16,91.8,97.01
20240704,13,14,3.85,99.12,92.93
20240704,14,10,2.79,94.22,98.11
20240704,15,12,1.19,90.25,90.46
20240705,1,6,2.46,97.98,96.0
20240705,2,6,1.74,93.37,99.37
20240705,3,8,3.01,99.45,97.65
20240705,4,7,1.04,93.72,90.41
20240705,5,19,3.68,91.26,97.16
20240705,6,15,3.8,94.23,93.69
20240705,7,8,2.86,91.34,99.55
20240705,8,7,4.55,91.34,90.72
20240705,9,12,3.32,96.79,99.48
20240705,10,18,1.57,98.39,98.71
20240705,11,6,0.25,91.73,90.49
20240705,12,17,3.99,95.75,98.94
20240705,13,14,0.05,91.31,95.93
20240705,14,7,1.33,98.19,99.68
20240705,15,19,2.73,91.19,95.21
20240706,1,6,1.91,96.98,98.51
20240706,2,17,2.37,97.63,96.87
20240706,3,13,0.64,97.56,91.14
20240706,4,11,2.91,94.48,92.45
20240706,5,18,0.46,92.67,93.5
20240706,6,15,2.41,93.3,99.63
20240706,7,6,1.93,96.5,98.73
20240706,8,13,4.5,97.03,94.5
20240706,9,5,3.44,96.06,93.82
20240706,10,5,0.96,97.63,94.07
20240706,11,15,4.43,90.28,93.73
20240706,12,7,4.77,94.19,94.5
20240706,13,16,2.58,94.31,93.09
20240706,14,6,4.15,90.76,91.82
20240706,15,6,4.55,91.49,93.57
20240707,1,6,4.8,98.81,93.43
20240707,2,18,0.19,92.29,99.12
20240707,3,8,2.63,93.69,91.77
20240707,4,5,1.88,99.16,92.14
20240707,5,5,1.93,98.53,93.06
20240707,6,7,4.24,93.01,90.23
20240707,7,10,4.93,93.26,95.97
20240707,8,18,2.44,93.81,91.75
20240707,9,14,4.3,90.6,91.8
20240707,10,8,3.01,98.17,94.4
20240707,11,11,4.01,98.79,93.16
20240707,12,15,4.34,96.4,94.16
20240707,13,8,1.11,95.38,97.32
20240707,14,17,0.74,96.32,97.46
20240707,15,9,1.69,96.82,96.01
20240708,1,12,3.9,98.48,95.43
20240708,2,10,3.92,92.19,99.02
20240708,3,10,3.71,99.71,95.41
20240708,4,12,1.0,96.01,97.36
20240708,5,11,1.44,91.34,98.14
20240708,6,19,0.06,94.08,95.63
20240708,7,11,0.47,94.57,97.1
20240708,8,8,1.98,96.0,96.12
20240708,9,7,1.52,94.16,98.77
20240708,10,19,0.53,92.2,93.56
20240708,11,10,3.47,97.0,90.39
20240708,12,15,0.12,95.06,93.62
20240708,13,15,0.29,92.84,91.24
20240708,14,7,0.23,90.8,90.27
20240708,15,19,4.52,90.74,95.21
20240709,1,17,4.95,98.47,93.81
20240709,2,13,0.43,95.16,99.43
20240709,3,14,0.09,99.94,93.18
20240709,4,7,2.29,92.19,96.35
20240709,5,12,3.88,93.07,98.8
20240709,6,9,4.34,91.92,94.99
20240709,7,16,3.98,91.7,95.14
20240709,8,10,4.31,91.72,92.37
20240709,9,11,0.29,97.95,94.15
20240709,10,18,1.55,94.26,91.26
20240709,11,13,0.97,94.39,99.67
20240709,12,11,3.36,98.57,99.12
20240709,13,5,4.22,91.46,91.3
20240709,14,11,2.15,97.88,98.34
20240709,15,18,4.83,92.98,99.53
20240710,1,16,4.47,96.47,94.17
20240710,2,7,1.5,99.79,93.06
20240710,3,15,2.66,96.84,90.04
20240710,4,18,2.59,93.27,98.36
20240710,5,9,1.29,98.37,92.35
20240710,6,8,3.92,99.91,95.18
20240710,7,8,4.69,93.65,92.77
20240710,8,12,2.21,94.25,96.42
20240710,9,16,0.79,90.91,92.65
20240710,10,9,4.21,90.33,90.96
20240710,11,14,4.64,92.02,97.65
20240710,12,13,4.66,90.14,92.24
20240710,13,15,4.02,93.5,99.43
20240710,14,19,0.2,99.28,97.7
20240710,15,14,4.86,92.29,98.0
20240711,1,16,2.99,90.73,97.3
20240711,2,18,1.31,95.27,91.37
20240711,3,15,3.44,98.35,91.21
20240711,4,12,0.7,91.11,99.66
20240711,5,15,0.02,97.16,99.81
20240711,6,15,1.47,95.36,93.06
20240711,7,16,1.3,91.04,94.69
20240711,8,10,3.85,96.27,95.38
20240711,9,9,3.72,97.63,90.2
